"0.666882229450124	598.028088144554",,,,
"0.681064773961715	598.146885809554",,,,
"0.681619078262033	598.265686026723",,,,
"0.661014249443306	598.384488794786",,,,
"0.670418308607326	598.503294112471",,,,
"0.676248060731363	598.622101978505",,,,
"0.676878820797242	598.740912391613",,,,
"0.678599075522368	598.859725350524",,,,
"0.665754506908097	598.978540853963",,,,
"0.671221094145718	599.097358900659",,,,
"0.682135154679571	599.216179489337",,,,
"0.664072480065752	599.335002618725",,,,
"0.673247171933088	599.453828287549",,,,
"0.680338444188884	599.572656494536",,,,
"0.68008996295081	599.691487238413",,,,
"0.6592557668354	599.810320517908",,,,
"0.658070702469203	599.929156331746",,,,
"0.675082110306556	600.047994678654",,,,
"0.679975279302469	600.166835557361",,,,
"0.672635525808599	600.285678966591",,,,
"0.662772732051213	600.404524905073",,,,
"0.673705906526455	600.523373371533",,,,
"0.676917048680023	600.642224364698",,,,
"0.666117671794512	600.761077883294",,,,
"0.67068590378679	600.87993392605",,,,
"0.67603780737607	600.99879249169",,,,
"0.669156788475568	601.117653578943",,,,
"0.672979576753624	601.236517186535",,,,
"0.665123746842218	601.355383313194",,,,
"0.668927421178884	601.474251957645",,,,
"0.670991726849035	601.593123118616",,,,
"0.665945646322	601.711996794833",,,,
"0.657344372696372	601.830872985024",,,,
"0.661320072505551	601.949751687916",,,,
"0.66934792788947	602.068632902234",,,,
"0.672903120988063	602.187516626706",,,,
"0.662275769575065	602.30640286006",,,,
"0.668545142351079	602.425291601021",,,,
"0.675999579493289	602.544182848316",,,,
"0.668564256292469	602.663076600673",,,,
"0.662543364754529	602.781972856819",,,,
"0.67672590926612	602.900871615479",,,,
"0.672520842160258	603.019772875382",,,,
"0.658051588527812	603.138676635253",,,,
"0.662543364754529	603.25758289382",,,,
"0.678560847639587	603.37649164981",,,,
"0.68005173506803	603.495402901949",,,,
"0.66193171863004	603.614316648964",,,,
"0.67064767590401	603.733232889582",,,,
"0.67001691583813	603.852151622531",,,,
"0.679287177412418	603.971072846536",,,,
"0.669099446651397	604.089996560325",,,,
"0.650578037444211	604.208922762624",,,,
"0.666098557853122	604.327851452161",,,,
"0.667761470754077	604.446782627662",,,,
"0.660001210549621	604.565716287854",,,,
"0.663193238761799	604.684652431464",,,,
"0.663575517589605	604.803591057219",,,,
"0.675884895844948	604.922532163846",,,,
"0.652871710411045	605.041475750071",,,,
"0.649660568257478	605.160421814621",,,,
"0.664454758893558	605.279370356223",,,,
"0.662352225340626	605.398321373605",,,,
"0.660364375436037	605.517274865493",,,,
"0.666213241501464	605.636230830613",,,,
"0.654439053605049	605.755189267693",,,,
"0.667092482805417	605.87415017546",,,,
"0.650042847085283	605.993113552639",,,,
"0.668889193296104	606.11207939796",,,,
"0.658777918300643	606.231047710147",,,,
"0.651648418162067	606.350018487928",,,,
"0.651591076337896	606.468991730029",,,,
"0.645493729034396	606.587967435179",,,,
"0.659293994718181	606.706945602102",,,,
"0.664837037721363	606.825926229528",,,,
"0.64985170767138	606.944909316181",,,,
"0.664722354073022	607.063894860789",,,,
"0.656923865985786	607.182882862079",,,,
"0.65589171315071	607.301873318778",,,,
"0.654649306960342	607.420866229613",,,,
"0.655624117971246	607.53986159331",,,,
"0.654534623312	607.658859408596",,,,
"0.644767399261565	607.777859674198",,,,
"0.649909049495551	607.896862388844",,,,
"0.664416531010777	608.015867551259",,,,
"0.647481578938985	608.134875160171",,,,
"0.648857782719086	608.253885214306",,,,
"0.652183608520995	608.372897712392",,,,
"0.644538031964881	608.491912653156",,,,
"0.64446157619932	608.610930035323",,,,
"0.665104632900827	608.729949857621",,,,
"0.648532845715451	608.848972118777",,,,
"0.637962836126624	608.967996817518",,,,
"0.643830816133441	609.08702395257",,,,
"0.638880305313357	609.206053522661",,,,
"0.64040942062458	609.325085526517",,,,
"0.636892455408768	609.444119962865",,,,
"0.6639769103588	609.563156830432",,,,
"0.643620562778148	609.682196127945",,,,
"0.638115747657746	609.801237854131",,,,
"0.64040942062458	609.920282007716",,,,
"0.645723096331079	610.039328587427",,,,
"0.652795254645484	610.158377591992",,,,
"0.632152197943977	610.277429020136",,,,
"0.637618785181598	610.396482870588",,,,
"0.638765621665015	610.515539142073",,,,
"0.638880305313357	610.634597833319",,,,
"0.634675238207495	610.753658943053",,,,
"0.634522326676372	610.872722470001",,,,
"0.632190425826758	610.99178841289",,,,
"0.641900308053022	611.110856770447",,,,
"0.628252953900359	611.229927541399",,,,
"0.63639549293262	611.349000724473",,,,
"0.636663088112084	611.468076318395",,,,
"0.633146122896272	611.587154321893",,,,
"0.634140047848567	611.706234733693",,,,
"0.628864600024848	611.825317552523",,,,
"0.635248656449203	611.944402777108",,,,
"0.625443204515987	612.063490406176",,,,
"0.626647382823575	612.182580438454",,,,
"0.63165523546783	612.301672872669",,,,
"0.623398012787227	612.420767707547",,,,
"0.62498446992262	612.539864941815",,,,
"0.630164348039387	612.658964574201",,,,
"0.633222578661833	612.77806660343",,,,
"0.622461429659103	612.897171028231",,,,
"0.63907144472726	613.016277847329",,,,
"0.635841188632302	613.135387059451",,,,
"0.620530921578684	613.254498663325",,,,
"0.616402310238383	613.373612657678",,,,
"0.622174720538249	613.492729041235",,,,
"0.626360673702721	613.611847812725",,,,
"0.631387640288366	613.730968970873",,,,
"0.626647382823575	613.850092514407",,,,
"0.615331929520527	613.969218442053",,,,
"0.614051295447378	614.088346752539",,,,
"0.627373712596406	614.207477444592",,,,
"0.616631677535066	614.326610516937",,,,
"0.618409274084363	614.445745968302",,,,
"0.610973950883542	614.564883797414",,,,
"0.622098264772687	614.684024003",,,,
"0.618638641381046	614.803166583786",,,,
"0.611470913359689	614.9223115385",,,,
"0.61487319492716	615.041458865867",,,,
"0.610935723000761	615.160608564616",,,,
"0.616516993886724	615.279760633473",,,,
"0.603118120972135	615.398915071165",,,,
"0.613076484436473	615.518071876418",,,,
"0.618657755322436	615.63723104796",,,,
"0.615484841051649	615.756392584517",,,,
"0.612560408018936	615.875556484816",,,,
"0.603672425272453	615.994722747585",,,,
"0.621199909527344	616.113891371549",,,,
"0.611470913359689	616.233062355436",,,,
"0.603290146444648	616.352235697973",,,,
"0.604284071396942	616.471411397886",,,,
"0.607648125081632	616.590589453902",,,,
"0.614032181505987	616.709769864749",,,,
"0.596485583309706	616.828952629153",,,,
"0.60818331544056	616.94813774584",,,,
"0.606960023191582	617.067325213538",,,,
"0.602640272437378	617.186515030974",,,,
"0.586852156849003	617.305707196875",,,,
"0.599562927873542	617.424901709966",,,,
"0.595568114122973	617.544098568976",,,,
"0.601665461426473	617.663297772631",,,,
"0.588534183691348	617.782499319658",,,,
"0.593274441156139	617.901703208783",,,,
"0.594383049756775	618.020909438734",,,,
"0.608240657264731	618.140118008238",,,,
"0.589145829815837	618.25932891602",,,,
"0.59403899881175	618.378542160809",,,,
"0.593886087280628	618.497757741331",,,,
"0.59942913028381	618.616975656312",,,,
"0.594153682460092	618.736195904481",,,,
"0.589375197112521	618.855418484563",,,,
"0.595606342005753	618.974643395285",,,,
"0.594497733405117	619.093870635375",,,,
"0.588266588511884	619.213100203558",,,,
"0.579741770651817	619.332332098563",,,,
"0.587865195742688	619.451566319115",,,,
"0.591095451837646	619.570802863942",,,,
"0.576033666022102	619.690041731771",,,,
"0.581022404724966	619.809282921328",,,,
"0.581041518666357	619.92852643134",,,,
"0.591745325844916	620.047772260535",,,,
"0.572325561392387	620.167020407638",,,,
"0.577715692864447	620.286270871377",,,,
"0.583067596453727	620.405523650479",,,,
"0.582379494563676	620.52477874367",,,,
"0.568713026469623	620.644036149678",,,,
"0.579397719706792	620.763295867228",,,,
"0.574982399245636	620.882557895049",,,,
"0.576339489084347	621.001822231867",,,,
"0.571025813377848	621.121088876408",,,,
"0.575383792014832	621.240357827401",,,,
"0.586393422255636	621.35962908357",,,,
"0.569095305297429	621.478902643644",,,,
"0.564679984836273	621.598178506349",,,,
"0.570796446081164	621.717456670413",,,,
"0.572975435399657	621.836737134561",,,,
"0.571828598916239	621.95601989752",,,,
"0.566514923209741	622.075304958019",,,,
"0.566648720799472	622.194592314783",,,,
"0.576912907326055	622.313881966539",,,,
"0.577486325567764	622.433173912014",,,,
"0.557550484697697	622.552468149936",,,,
"0.57186682679902	622.67176467903",,,,
"0.567891126989841	622.791063498024",,,,
"0.570758218198384	622.910364605644",,,,
"0.564374161774029	623.029668000618",,,,
"0.56578859343691	623.148973681673",,,,
"0.569458470183844	623.268281647534",,,,
"0.576186577553224	623.387591896929",,,,
"0.561851121510511	623.506904428586",,,,
"0.555543520851717	623.62621924123",,,,
"0.561927577276072	623.745536333588",,,,
"0.553823266126592	623.864855704388",,,,
"0.553957063716324	623.984177352356",,,,
"0.551453137394196	624.103501276219",,,,
"0.556881496749037	624.222827474705",,,,
"0.559423650953945	624.342155946539",,,,
"0.551376681628635	624.461486690448",,,,
"0.540023000442806	624.580819705161",,,,
"0.550573896090243	624.700154989402",,,,
"0.545757182859892	624.8194925419",,,,
"0.544170725724498	624.938832361381",,,,
"0.541552115754029	625.058174446572",,,,
"0.543731105072521	625.1775187962",,,,
"0.54766857699892	625.296865408991",,,,
"0.545718954977111	625.416214283673",,,,
"0.537461732296508	625.535565418972",,,,
"0.538761480311048	625.654918813616",,,,
"0.552714657525955	625.77427446633",,,,
"0.532472993593644	625.893632375843",,,,
"0.539143759138853	626.01299254088",,,,
"0.554320228602739	626.132354960169",,,,
"0.550019591789925	626.251719632436",,,,
"0.544189839665888	626.371086556409",,,,
"0.531039447989373	626.490455730814",,,,
"0.536735402523677	626.609827154378",,,,
"0.544151611783108	626.729200825827",,,,
"0.53889527790078	626.84857674389",,,,
"0.53895261972495	626.967954907292",,,,
"0.535091603564113	627.087335314761",,,,
"0.531804005644984	627.206717965023",,,,
"0.52209412341872	627.326102856805",,,,
"0.533294893073426	627.445489988834",,,,
"0.528745775022539	627.564879359837",,,,
"0.540749330215637	627.684270968541",,,,
"0.519074120679055	627.803664813672",,,,
"0.52209412341872	627.923060893958",,,,
"0.532128942648619	628.042459208125",,,,
"0.517927284195638	628.1618597549",,,,
"0.519915134100227	628.28126253301",,,,
"0.521386907587279	628.400667541182",,,,
"0.529663244209272	628.520074778143",,,,
"0.537270592882605	628.639484242619",,,,
"0.517009815008904	628.758895933338",,,,
"0.527369571242438	628.878309849026",,,,
"0.519647538920763	628.99772598841",,,,
"0.520679691755839	629.117144350217",,,,
"0.51473525598346	629.236564933174",,,,
"0.52343209931604	629.355987736007",,,,
"0.513856014679507	629.475412757445",,,,
"0.518882981265152	629.594839996212",,,,
"0.503075751735387	629.714269451037",,,,
"0.503171321442338	629.833701120646",,,,
"0.511638797478234	629.953135003766",,,,
"0.520698805697229	630.072571099123",,,,
"0.511906392657698	630.192009405445",,,,
"0.508408541383276	630.311449921459",,,,
"0.516379054943025	630.430892645891",,,,
"0.514257407448703	630.550337577469",,,,
"0.516283485236073	630.669784714918",,,,
"0.50466220887078	630.789234056966",,,,
"0.512384241192455	630.90868560234",,,,
"0.499539672578184	631.028139349767",,,,
"0.492352830615437	631.147595297973",,,,
"0.494684731465052	631.267053445686",,,,
"0.499539672578184	631.386513791632",,,,
"0.499042710102037	631.505976334538",,,,
"0.491588272959826	631.62544107313",,,,
"0.504891576167464	631.744908006137",,,,
"0.496768151076593	631.864377132284",,,,
"0.503056637793996	631.983848450299",,,,
"0.486140799663595	632.103321958907",,,,
"0.497857645735839	632.222797656837",,,,
"0.498545747625889	632.342275542816",,,,
"0.497093088080228	632.461755615569",,,,
"0.493461439216074	632.581237873823",,,,
"0.484592570410982	632.700722316307",,,,
"0.498908912512305	632.820208941745",,,,
"0.496787265017983	632.939697748866",,,,
"0.486905357319206	633.059188736396",,,,
"0.486886243377816	633.178681903063",,,,
"0.501756889779457	633.298177247592",,,,
"0.499080937984817	633.41767476871",,,,
"0.486905357319206	633.537174465146",,,,
"0.473907877173813	633.656676335625",,,,
"0.487306750088402	633.776180378874",,,,
"0.486924471260596	633.89568659362",,,,
"0.474920916067498	634.01519497859",,,,
"0.474959143950278	634.134705532511",,,,
"0.484172063700395	634.254218254109",,,,
"0.484898393473226	634.373733142113",,,,
"0.489485739406894	634.493250195247",,,,
"0.469454328829876	634.61276941224",,,,
"0.488893207223796	634.732290791818",,,,
"0.488759409634064	634.851814332708",,,,
"0.479508262001166	634.971340033636",,,,
"0.483063455099759	635.090867893331",,,,
"0.471518634500027	635.210397910517",,,,
"0.476488259261501	635.329930083924",,,,
"0.465172805958453	635.449464412276",,,,
"0.473678509877129	635.569000894302",,,,
"0.475341422778084	635.688539528727",,,,
"0.475800157371451	635.808080314279",,,,
"0.465344831430965	635.927623249685",,,,
"0.46364369064723	636.047168333672",,,,
"0.467466478925287	636.166715564965",,,,
"0.46364369064723	636.286264942293",,,,
"0.455042417021602	636.405816464382",,,,
"0.46635787032465	636.525370129959",,,,
"0.470562937430513	636.644925937751",,,,
"0.461388245563176	636.764483886484",,,,
"0.469741037950731	636.884043974886",,,,
"0.473009521928469	637.003606201683",,,,
"0.468842682705387	637.123170565602",,,,
"0.453436845944818	637.24273706537",,,,
"0.455883430442774	637.362305699715",,,,
"0.47778800727604	637.481876467361",,,,
"0.455042417021602	637.601449367038",,,,
"0.45221355369584	637.721024397471",,,,
"0.44617354821651	637.840601557387",,,,
"0.448065828414148	637.960180845513",,,,
"0.45286342770311	638.079762260577",,,,
"0.446326459747632	638.199345801304",,,,
"0.439598352378252	638.318931466422",,,,
"0.456877355395069	638.438519254658",,,,
"0.456686215981166	638.558109164738",,,,
"0.454392543014332	638.677701195389",,,,
"0.441433290751719	638.797295345338",,,,
"0.457641913050681	638.916891613313",,,,
"0.440840758568621	639.036489998039",,,,
"0.446230890040681	639.156090498244",,,,
"0.437495818825321	639.275693112654",,,,
"0.437954553418688	639.395297839997",,,,
"0.438508857719006	639.514904678999",,,,
"0.442694810883478	639.634513628387",,,,
"0.426505302525907	639.754124686888",,,,
"0.430653027807599	639.873737853229",,,,
"0.43611961504522	639.993353126137",,,,
"0.440248226385522	640.112970504338",,,,
"0.425759858811686	640.23258998656",,,,
"0.426180365522273	640.352211571528",,,,
"0.439598352378252	640.471835257971",,,,
"0.43072948357316	640.591461044615",,,,
"0.433749486312825	640.711088930187",,,,
"0.424116059852122	640.830718913413",,,,
"0.427747708716276	640.95035099302",,,,
"0.4300604956245	641.069985167737",,,,
"0.423447071903462	641.189621436288",,,,
"0.421363652291921	641.309259797401",,,,
"0.434361132437314	641.428900249804",,,,
"0.43002226774172	641.548542792222",,,,
"0.415744153523177	641.668187423382",,,,
"0.426505302525907	641.787834142012",,,,
"0.416355799647666	641.907482946839",,,,
"0.425549605456393	642.027133836588",,,,
"0.417387952482742	642.146786809988",,,,
"0.416413141471837	642.266441865764",,,,
"0.423389730079291	642.386099002645",,,,
"0.415514786226494	642.505758219356",,,,
"0.414712000688102	642.625419514624",,,,
"0.415744153523177	642.745082887177",,,,
"0.4172732688344	642.864748335741",,,,
"0.406454778007499	642.984415859042",,,,
"0.408824906739894	643.104085455809",,,,
"0.41455908915698	643.223757124767",,,,
"0.411156807589509	643.343430864644",,,,
"0.407716298139258	643.463106674167",,,,
"0.399726670638119	643.582784552062",,,,
"0.411271491237851	643.702464497055",,,,
"0.415591241992055	643.822146507875",,,,
"0.404772751165154	643.941830583248",,,,
"0.405651992469107	644.0615167219",,,,
"0.409685034102457	644.181204922559",,,,
"0.403931737743982	644.300895183951",,,,
"0.404046421392323	644.420587504804",,,,
"0.397547681319627	644.540281883844",,,,
"0.405996043414132	644.659978319797",,,,
"0.399497303341436	644.779676811392",,,,
"0.39643907271899	644.899377357354",,,,
"0.392195777730347	645.019079956411",,,,
"0.400128063407315	645.138784607289",,,,
"0.394852615583596	645.258491308715",,,,
"0.389309572580414	645.378200059416",,,,
"0.383709187753061	645.49791085812",,,,
"0.394107171869375	645.617623703552",,,,
"0.403511231033395	645.73733859444",,,,
"0.389558053818488	645.85705552951",,,,
"0.38435906176033	645.976774507489",,,,
"0.401370469597683	646.096495527105",,,,
"0.401867432073831	646.216218587084",,,,
"0.381453742669007	646.335943686153",,,,
"0.393342614213764	646.455670823039",,,,
"0.383250453159694	646.575399996468",,,,
"0.382868174331888	646.695131205168",,,,
"0.376732599145607	646.814864447864",,,,
"0.376369434259191	646.934599723286",,,,
"0.373349431519526	647.054337030158",,,,
"0.380268678302809	647.174076367208",,,,
"0.370272086955691	647.293817733163",,,,
"0.37357879881621	647.41356112675",,,,
"0.378013233218756	647.533306546695",,,,
"0.383479820456377	647.653053991725",,,,
"0.367634363043831	647.772803460567",,,,
"0.376120953021118	647.892554951949",,,,
"0.374993230479091	648.012308464596",,,,
"0.372737785395037	648.132063997236",,,,
"0.376101839079727	648.251821548596",,,,
"0.375451965072458	648.371581117402",,,,
"0.37289069692616	648.491342702381",,,,
"0.375738674193312	648.611106302261",,,,
"0.360887141733061	648.730871915767",,,,
"0.367022716919342	648.850639541628",,,,
"0.367271198157416	648.970409178569",,,,
"0.371820316208304	649.090180825317",,,,
"0.355019161726244	649.2099544806",,,,
"0.361537015740331	649.329730143145",,,,
"0.363180814699895	649.449507811677",,,,
"0.367768160633563	649.569287484924",,,,
"0.350336246085624	649.689069161613",,,,
"0.35813473417286	649.808852840471",,,,
"0.359319798539058	649.928638520225",,,,
"0.356720302509979	650.048426199601",,,,
"0.350298018202844	650.168215877326",,,,
"0.345022570379125	650.288007552127",,,,
"0.353088653645825	650.407801222731",,,,
"0.356624732803028	650.527596887865",,,,
"0.353834097360046	650.647394546255",,,,
"0.351635994100163	650.767194196629",,,,
"0.360466635022475	650.886995837714",,,,
"0.359281570656277	651.006799468235",,,,
"0.338562058189209	651.126605086921",,,,
"0.349342321133329	651.246412692497",,,,
"0.355573466026562	651.366222283692",,,,
"0.352247640224653	651.486033859231",,,,
"0.343799278130147	651.605847417841",,,,
"0.339632438907065	651.72566295825",,,,
"0.351578652275993	651.845480479184",,,,
"0.347048648166495	651.96529997937",,,,
"0.343187632005658	652.085121457535",,,,
"0.337491677471353	652.204944912406",,,,
"0.359893216780766	652.324770342709",,,,
"0.343913961778489	652.444597747172",,,,
"0.331757495054268	652.564427124521",,,,
"0.333477749779393	652.684258473484",,,,
"0.338294463009745	652.804091792786",,,,
"0.338447374540867	652.923927081155",,,,
"0.334911295383665	653.043764337318",,,,
"0.32522052709879	653.163603560002",,,,
"0.321588878234636	653.283444747933",,,,
"0.339135476430917	653.403287899838",,,,
"0.326826098175574	653.523133014444",,,,
"0.319715711978388	653.642980090479",,,,
"0.330610658570851	653.762829126668",,,,
"0.334299649259175	653.882680121739",,,,
"0.323691411787568	654.002533074418",,,,
"0.315854695817551	654.122387983433",,,,
"0.32652027511333	654.24224484751",,,,
"0.331394330167852	654.362103665377",,,,
"0.327590655831186	654.481964435759",,,,
"0.327131921237819	654.601827157384",,,,
"0.320097990806194	654.721691828979",,,,
"0.324111918498154	654.84155844927",,,,
"0.31916140767807	654.961427016985",,,,
"0.315013682396379	655.08129753085",,,,
"0.323997234849812	655.201169989592",,,,
"0.329425594204653	655.321044391938",,,,
"0.312070135422275	655.440920736615",,,,
"0.307788612550851	655.560799022349",,,,
"0.316810392887065	655.680679247869",,,,
"0.322659258952492	655.800561411899",,,,
"0.316351658293698	655.920445513167",,,,
"0.309394183627635	656.040331550401",,,,
"0.317919001487702	656.160219522327",,,,
"0.315854695817551	656.280109427671",,,,
"0.307291650074704	656.400001265161",,,,
"0.307100510660801	656.519895033524",,,,
"0.31709710200792	656.639790731486",,,,
"0.320537611458171	656.759688357773",,,,
"0.299282908632174	656.879587911115",,,,
"0.305189116521772	656.999489390236",,,,
"0.311037982587199	657.119392793863",,,,
"0.313216971905692	657.239298120725",,,,
"0.291771129665793	657.359205369547",,,,
"0.304768609811186	657.479114539056",,,,
"0.306259497239628	657.599025627979",,,,
"0.300831137884787	657.718938635044",,,,
"0.307215194309143	657.838853558976",,,,
"0.304653926162844	657.958770398503",,,,
"0.301136960947032	658.078689152351",,,,
"0.294064802632627	658.198609819249",,,,
"0.286782390962929	658.318532397921",,,,
"0.283227197864336	658.438456887095",,,,
"0.294791132405458	658.558383285499",,,,
"0.30304835508606	658.678311591858",,,,
"0.297428856317317	658.7982418049",,,,
"0.288120366860248	658.918173923352",,,,
"0.292650370969746	659.03810794594",,,,
"0.292593029145575	659.158043871391",,,,
"0.283819730047434	659.277981698433",,,,
"0.284010869461337	659.397921425791",,,,
"0.297237716903414	659.517863052193",,,,
"0.282290614736212	659.637806576366",,,,
"0.280723271542208	659.757751997037",,,,
"0.282367070501773	659.877699312932",,,,
"0.296798096251437	659.997648522778",,,,
"0.287183783732124	660.117599625302",,,,
"0.27475972182844	660.237552619231",,,,
"0.273154150751656	660.357507503292",,,,
"0.294466195401823	660.477464276212",,,,
"0.285769352069243	660.597422936717",,,,
"0.274396556942024	660.717383483535",,,,
"0.271357440260969	660.837345915392",,,,
"0.275314026128758	660.957310231015",,,,
"0.274033392055609	661.07727642913",,,,
"0.274415670883415	661.197244508466",,,,
"0.274377443000634	661.317214467748",,,,
"0.274224531469512	661.437186305704",,,,
"0.280417448479964	661.55716002106",,,,
"0.266808322210081	661.677135612543",,,,
"0.26808895628323	661.797113078881",,,,
"0.279404409586279	661.917092418799",,,,
"0.27074579413648	662.037073631025",,,,
"0.272007314268239	662.157056714286",,,,
"0.274893519418172	662.277041667308",,,,
"0.284507831937485	662.397028488818",,,,
"0.273077694986095	662.517017177544",,,,
"0.255741350145107	662.637007732211",,,,
"0.269369590356379	662.757000151548",,,,
"0.270267945601723	662.87699443428",,,,
"0.264438193477686	662.996990579135",,,,
"0.248458938475408	663.11698858484",,,,
"0.258245276467234	663.23698845012",,,,
"0.260844772496313	663.356990173704",,,,
"0.263023761814805	663.476993754318",,,,
"0.25124957391839	663.596999190688",,,,
"0.252052359456782	663.717006481543",,,,
"0.260328696078775	663.837015625608",,,,
"0.262393001748926	663.95702662161",,,,
"0.25126868785978	664.077039468277",,,,
"0.258321732232795	664.197054164335",,,,
"0.258895150474504	664.31707070851",,,,
"0.255397299200082	664.437089099531",,,,
"0.251134890270048	664.557109336123",,,,
"0.241233868629881	664.677131417014",,,,
"0.245534505442695	664.79715534093",,,,
"0.254269576658055	664.917181106599",,,,
"0.245286024204621	665.037208712747",,,,
"0.245018429025157	665.1572381581",,,,
"0.254269576658055	665.277269441387",,,,
"0.257213123632159	665.397302561333",,,,
"0.239742981201439	665.517337516665",,,,
"0.239895892732561	665.637374306111",,,,
"0.245782986680769	665.757412928398",,,,
"0.249108812482678	665.877453382251",,,,
"0.245458049677134	665.997495666398",,,,
"0.233244241128742	666.117539779566",,,,
"0.24859273606514	666.237585720482",,,,
"0.250160079259144	666.357633487872",,,,
"0.243145262768909	666.477683080464",,,,
"0.232517911355911	666.597734496983",,,,
"0.244349441076497	666.717787736158",,,,
"0.242954123355006	666.837842796715",,,,
"0.245706530915207	666.95789967738",,,,
"0.242686528175542	667.077958376882",,,,
"0.230377149920199	667.198018893945",,,,
"0.230606517216883	667.318081227298",,,,
"0.229975757151003	667.438145375667",,,,
"0.227548286594437	667.558211337779",,,,
"0.243756908893398	667.678279112361",,,,
"0.239781209084219	667.79834869814",,,,
"0.221450939290936	667.918420093843",,,,
"0.229249427378172	668.038493298195",,,,
"0.241730831106028	668.158568309925",,,,
"0.221775876294571	668.27864512776",,,,
"0.220017393686665	668.398723750425",,,,
"0.219233722089663	668.518804176648",,,,
"0.235423230447234	668.638886405156",,,,
"0.233206013245961	668.758970434676",,,,
"0.219367519679395	668.879056263934",,,,
"0.219558659093298	668.999143891657",,,,
"0.226783728938826	669.119233316572",,,,
"0.217838404368173	669.239324537407",,,,
"0.214397894917922	669.359417552887",,,,
"0.211416120061037	669.47951236174",,,,
"0.225598664572628	669.599608962692",,,,
"0.224776765092846	669.719707354471",,,,
"0.217838404368173	669.839807535803",,,,
"0.213040805079211	669.959909505415",,,,
"0.219826254272762	670.080013262035",,,,
"0.226172082814337	670.200118804388",,,,
"0.215774098698022	670.320226131201",,,,
"0.214512578566263	670.440335241203",,,,
"0.23108436575164	670.560446133118",,,,
"0.23110347969303	670.680558805675",,,,
"0.198112816853399	670.8006732576",,,,
"0.209218016801154	670.92078948762",,,,
"0.220705495576715	671.040907494461",,,,
"0.220265874924739	671.161027276852",,,,
"0.206159786178709	671.281148833518",,,,
"0.201438642655309	671.401272163186",,,,
"0.212314475306381	671.521397264583",,,,
"0.217532581305928	671.641524136437",,,,
"0.205873077057855	671.761652777473",,,,
"0.200979908061942	671.881783186419",,,,
"0.239570955728926	672.001915362002",,,,
"0.214780173745727	672.122049302948",,,,
"0.204688012691657	672.242185007985",,,,
"0.199049399981523	672.362322475839",,,,
"0.211052955174622	672.482461705237",,,,
"0.200062438875208	672.602602694905",,,,
"0.194538509813416	672.722745443572",,,,
"0.192493318084656	672.842889949963",,,,
"0.209867890808424	672.963036212805",,,,
"0.194213572809781	673.083184230826",,,,
"0.187351667850669	673.203334002753",,,,
"0.207077255365443	673.323485527311",,,,
"0.20690522989293	673.443638803227",,,,
"0.200482945585795	673.56379382923",,,,
"0.197692310142813	673.683950604046",,,,
"0.197959905322277	673.8041091264",,,,
"0.205242316991975	673.924269395021",,,,
"0.191117114304555	674.044431408635",,,,
"0.187141414495376	674.164595165969",,,,
"0.202088516662578	674.28476066575",,,,
"0.19077306335953	674.404927906705",,,,
"0.177718241389966	674.52509688756",,,,
"0.185153564590786	674.645267607043",,,,
"0.192263950787972	674.76544006388",,,,
"0.201706237834773	674.885614256798",,,,
"0.186625338077838	675.005790184524",,,,
"0.181101409016046	675.125967845785",,,,
"0.185612299184153	675.246147239307",,,,
"0.198762690860669	675.366328363818",,,,
"0.195991169359078	675.486511218045",,,,
"0.180375079243215	675.606695800713",,,,
"0.199431678809329	675.726882110551",,,,
"0.189932049938358	675.847070146285",,,,
"0.180489762891557	675.967259906641",,,,
"0.172003172914271	676.087451390348",,,,
"0.185937236187788	676.20764459613",,,,
"0.17999280041541	676.327839522716",,,,
"0.181177864781607	676.448036168833",,,,
"0.19348724303695	676.568234533206",,,,
"0.194347370399513	676.688434614563",,,,
"0.18943508746221	676.808636411631",,,,
"0.177259506796599	676.928839923137",,,,
"0.196774840956079	677.049045147807",,,,
"0.185249134297738	677.169252084369",,,,
"0.185153564590786	677.289460731549",,,,
"0.166918864504455	677.409671088073",,,,
"0.175137859302277	677.52988315267",,,,
"0.174984947771155	677.650096924065",,,,
"0.182401157030585	677.770312400987",,,,
"0.168944942291825	677.89052958216",,,,
"0.173876339170519	678.010748466313",,,,
"0.179763433118726	678.130969052172",,,,
"0.177393304386331	678.251191338464",,,,
"0.169977095126901	678.371415323916",,,,
"0.169633044181876	678.491641007254",,,,
"0.173150009397688	678.611868387207",,,,
"0.170130006658023	678.732097462499",,,,
"0.163745950233668	678.852328231859",,,,
"0.162293290688006	678.972560694013",,,,
"0.175864189075108	679.092794847689",,,,
"0.187447237557621	679.213030691611",,,,
"0.162484430101909	679.333268224509",,,,
"0.152755433934254	679.453507445108",,,,
"0.170321146071926	679.573748352136",,,,
"0.172500135390418	679.693990944319",,,,
"0.167798105808408	679.814235220384",,,,
"0.16252265798469	679.934481179058",,,,
"0.166670383266381	680.054728819068",,,,
"0.175711277543986	680.17497813914",,,,
"0.158738097589413	680.295229138002",,,,
"0.153347966117353	680.415481814381",,,,
"0.160917086907906	680.535736167003",,,,
"0.181713055140535	680.655992194595",,,,
"0.171773805617587	680.776249895883",,,,
"0.156673791919263	680.896509269596",,,,
"0.175634821778425	681.016770314459",,,,
"0.167454054863383	681.1370330292",,,,
"0.152927459406767	681.257297412545",,,,
"0.157036956805678	681.377563463222",,,,
"0.161318479677102	681.497831179956",,,,
"0.166613041442211	681.618100561475",,,,
